ID,X_Ori,Y_Ori,X_Des,Y_Des,Weight
8075,3698280,2812702,3677595,2894014,1
8076,3783701,2979777,3743943,2872572,1
8077,3746991,2844324,3756189,2920072,1
8078,3766872,2974002,3707077,2933478,1
8079,3774812,2943497,3745777,2951169,1
8080,3716789,2804362,3733620,2977719,1
8081,3745146,2898590,3796088,2980515,1
8082,3842196,2916275,3779530,2843200,1
8083,3835573,2898077,3736622,2798037,1
8084,3774440,2859652,3685307,2876129,1
8085,3807663,2937826,3820386,2830759,1
8086,3850054,2884861,3742766,2793070,1
8087,3831454,2890797,3756479,2982555,1
8088,3824495,2878075,3736447,2984804,1
8089,3745873,2801386,3683953,2861432,1
8090,3834707,2898395,3718557,2901896,1
8091,3700603,2820497,3737809,2842636,1
8092,3695936,2914251,3755991,2983596,1
8093,3733601,2978643,3742505,2945903,1
8094,3741114,2857541,3825878,2879596,1
8095,3820872,2921322,3709104,2876137,1
8096,3776553,2834969,3707402,2890916,1
8097,3696033,2819323,3800898,2942941,1
8098,3719060,2853593,3835307,2831923,1
8099,3683873,2885194,3835305,2835855,1
8100,3681437,2947627,3729699,2883253,1
8101,3698633,2866729,3675864,2876614,1
8102,3726003,2908948,3799718,2840378,1
8103,3679169,2898350,3727686,2955930,1
8104,3769827,2982283,3760058,2963315,1
8105,3836416,2946063,3743720,2916002,1
8106,3798022,2860424,3694974,2948483,1
8107,3678694,2911914,3761242,2880956,1
8108,3816711,2840544,3728166,2945229,1
8109,3852902,2911388,3751988,2828463,1
8110,3710911,2879055,3700606,2822718,1
8111,3723925,2972912,3800677,2914330,1
8112,3714282,2859616,3699677,2883231,1
8113,3822035,2908784,3821519,2953637,1
8114,3843919,2905241,3828535,2944295,1
8115,3786822,2878912,3796636,2817498,1
8116,3704231,2831387,3707235,2873479,1
8117,3777685,2977094,3769809,2820313,1
8118,3737521,2872840,3816780,2835714,1
8119,3758091,2829384,3772627,2968488,1
8120,3782503,2931045,3818266,2952044,1
8121,3731000,2898315,3805906,2932141,1
8122,3677982,2940046,3719201,2880765,1
8123,3724171,2801299,3814293,2867662,1
8124,3718330,2875301,3762448,2924296,1
8125,3681336,2933516,3727606,2895001,1
8126,3684119,2938942,3674892,2939765,1
8127,3753518,2806293,3809170,2925269,1
8128,3772447,2795854,3738824,2849644,1
8129,3677153,2882529,3812502,2884508,1
8130,3717311,2850191,3840914,2922537,1
8131,3712744,2883820,3765663,2809538,1
8132,3717942,2875990,3672995,2935869,1
8133,3799390,2840220,3794890,2835001,1
8134,3843531,2880554,3757272,2803413,1
8135,3851259,2910762,3684803,2868792,1
8136,3672628,2909728,3715311,2862337,1
8137,3819623,2860768,3743206,2901181,1
8138,3750666,2913761,3717696,2860716,1
8139,3812634,2927037,3748530,2854140,1
8140,3700809,2834658,3739788,2793963,1
8141,3755147,2873279,3713168,2900103,1
8142,3681571,2938754,3849023,2931359,1
8143,3747105,2954955,3856055,2910946,1
8144,3782380,2857260,3674307,2873758,1
8145,3823461,2846090,3663264,2907889,1
8146,3758392,2842309,3807106,2867991,1
8147,3812254,2877287,3715455,2929157,1
8148,3745302,2918541,3695722,2943432,1
8149,3730519,2881287,3690001,2828215,1
8150,3799326,2873811,3831885,2905852,1
8151,3821262,2959956,3759450,2815777,1
8152,3685922,2883384,3744308,2847184,1
8153,3721318,2916512,3739385,2835051,1
8154,3802578,2878170,3715532,2841824,1
8155,3751709,2803507,3710655,2967638,1
8156,3698763,2856550,3751955,2916789,1
8157,3758070,2912147,3812611,2879601,1
8158,3805568,2832179,3799078,2954654,1
8159,3709101,2943095,3745356,2953076,1
8160,3825885,2861459,3804011,2979175,1
8161,3760123,2904004,3836966,2930893,1
8162,3706566,2945702,3743521,2828420,1
8163,3770026,2847467,3751945,2848703,1
8164,3848772,2869055,3802870,2827041,1
8165,3836958,2876536,3741089,2805781,1
8166,3794160,2905014,3711991,2913915,1
8167,3742502,2860004,3759166,2842897,1
8168,3800529,2853109,3808791,2920235,1
8169,3810559,2824189,3762915,2916234,1
8170,3737194,2941489,3694821,2866714,1
8171,3775168,2920683,3769204,2892953,1
8172,3671068,2902313,3839368,2945183,1
8173,3779132,2919978,3737976,2820557,1
8174,3773059,2870920,3738153,2832160,1
8175,3730814,2937012,3712694,2930713,1
8176,3807276,2890232,3720635,2906156,1
8177,3782923,2813361,3676991,2836652,1
8178,3663567,2903115,3724848,2876534,1
8179,3849905,2854975,3768916,2874771,1
8180,3740159,2975322,3773847,2947375,1
8181,3812449,2932232,3817231,2881385,1
8182,3772806,2869670,3774440,2952448,1
8183,3839461,2846681,3746633,2938690,1
8184,3798094,2875798,3794852,2836825,1
8185,3758708,2907887,3777953,2947307,1
8186,3846032,2907598,3749850,2961339,1
8187,3695553,2903991,3776289,2799549,1
8188,3758478,2838151,3722008,2841815,1
8189,3801345,2979201,3737205,2940405,1
8190,3705704,2952995,3692260,2876497,1
8191,3760850,2877558,3706209,2810031,1
8192,3690500,2821705,3774373,2878100,1
8193,3822487,2926638,3807111,2830149,1
8194,3736582,2809297,3737312,2919186,1
8195,3757283,2942263,3787560,2913636,1
8196,3759132,2914782,3753616,2860277,1
8197,3772044,2894125,3813392,2856585,1
8198,3714826,2892660,3752061,2898837,1
8199,3808324,2913804,3855341,2915019,1
8200,3693691,2910230,3692253,2909617,1
8201,3804205,2923273,3801072,2945027,1
8202,3721891,2886413,3664879,2865793,1
8203,3751382,2846459,3691122,2961418,1
8204,3681102,2935338,3741515,2879987,1
8205,3730662,2903809,3845871,2894687,1
8206,3846283,2934173,3720635,2908456,1
8207,3716128,2854274,3745611,2981353,1
8208,3724721,2896703,3785269,2920820,1
8209,3789197,2940514,3713911,2958006,1
8210,3857577,2910195,3812230,2878345,1
8211,3789046,2961016,3707517,2915202,1
8212,3829922,2885902,3801025,2934920,1
8213,3697336,2827475,3828408,2917810,1
8214,3667065,2855991,3758147,2873270,1
8215,3757678,2927467,3811298,2855409,1
8216,3748495,2975123,3756285,2971881,1
8217,3797812,2939724,3826384,2822095,1
8218,3746939,2832740,3778236,2936824,1
8219,3835727,2949034,3819776,2837361,1
8220,3765959,2936823,3711064,2877248,1
8221,3766663,2790710,3719090,2804481,1
8222,3834653,2919934,3714760,2826700,1
8223,3810501,2811605,3761678,2924098,1
8224,3812555,2919023,3845726,2838534,1
8225,3801493,2814961,3730738,2925078,1
8226,3696532,2926706,3744369,2812785,1
8227,3692922,2908556,3811447,2904351,1
8228,3756831,2920480,3785232,2794171,1
8229,3850071,2924221,3838618,2862397,1
8230,3714449,2851136,3838266,2944240,1
8231,3806360,2912387,3684045,2835189,1
8232,3726065,2882514,3740103,2957500,1
8233,3736146,2842479,3801936,2835341,1
8234,3733166,2906493,3718992,2911538,1
8235,3782957,2842977,3797620,2847733,1
8236,3833001,2870564,3709283,2938156,1
8237,3802277,2804770,3819630,2810707,1
8238,3740705,2864899,3722021,2879717,1
8239,3813651,2806088,3802952,2916914,1
8240,3841044,2934115,3773181,2872052,1
8241,3772543,2980465,3761428,2792213,1
8242,3769249,2888201,3841859,2873641,1
8243,3708844,2947712,3796648,2810391,1
8244,3761493,2956535,3699069,2940631,1
8245,3777361,2798645,3710081,2961015,1
8246,3708848,2869614,3849075,2901912,1
8247,3724144,2810269,3756941,2791289,1
8248,3772619,2895582,3715852,2956255,1
8249,3757794,2814648,3754899,2949507,1
8250,3734841,2968737,3836200,2938379,1
8251,3695421,2835929,3739923,2919171,1
8252,3785908,2841157,3822867,2940351,1
8253,3741938,2856278,3761367,2965838,1
8254,3710901,2900750,3790175,2916686,1
8255,3748073,2803886,3787629,2946030,1
8256,3755092,2878013,3841737,2909856,1
8257,3755743,2879548,3824228,2880495,1
8258,3799491,2814261,3708254,2911503,1
8259,3831985,2928444,3669182,2879169,1
8260,3690946,2840029,3720809,2839794,1
8261,3732240,2940311,3773027,2859974,1
8262,3767077,2985366,3752429,2907872,1
8263,3719898,2951598,3689956,2900454,1
8264,3779612,2914372,3752808,2874490,1
8265,3825029,2891017,3795820,2901225,1
8266,3703810,2960611,3779312,2851586,1
8267,3748671,2946944,3671179,2916481,1
8268,3692453,2957746,3796864,2969794,1
8269,3831055,2904067,3810109,2887606,1
8270,3720599,2810519,3717800,2911543,1
8271,3762889,2894934,3714732,2872877,1
8272,3784289,2903688,3742949,2942501,1
8273,3780524,2832033,3783934,2967161,1
8274,3810745,2882248,3684799,2944075,1
8275,3821231,2957610,3700792,2817229,1
8276,3731766,2848208,3734404,2843391,1
8277,3814213,2963006,3700085,2833764,1
8278,3753636,2974679,3781635,2914094,1
8279,3690589,2860291,3726217,2957460,1
8280,3781075,2847244,3717875,2923327,1
8281,3822609,2890984,3800548,2814973,1
8282,3836408,2893713,3812179,2852665,1
8283,3684747,2931381,3817029,2877126,1
8284,3769057,2915002,3820113,2906060,1
8285,3764019,2944748,3770968,2948261,1
8286,3789656,2927263,3809015,2970011,1
8287,3702737,2868138,3720445,2899406,1
8288,3768092,2924157,3739438,2952734,1
8289,3789163,2947747,3801703,2811824,1
8290,3779442,2795697,3775840,2873416,1
8291,3745854,2838666,3666595,2883134,1
8292,3756589,2907691,3689884,2874680,1
8293,3761508,2807955,3757381,2836882,1
8294,3714720,2830044,3697114,2905246,1
8295,3743855,2945787,3829701,2889268,1
8296,3733175,2873543,3772518,2935894,1
8297,3694292,2925584,3858585,2877954,1
8298,3835825,2850541,3774142,2947085,1
8299,3817840,2932694,3730438,2817257,1
8300,3663169,2905993,3762282,2916660,1
8301,3803139,2825003,3733499,2976263,1
8302,3779829,2794522,3694680,2934146,1
8303,3837339,2895718,3663563,2884676,1
8304,3846234,2847913,3754121,2977334,1
8305,3793745,2875498,3698723,2843249,1
8306,3841898,2860223,3798717,2869977,1
8307,3691965,2821419,3791859,2968974,1
8308,3702982,2941265,3785897,2914314,1
8309,3703959,2946955,3815154,2876754,1
8310,3746728,2970313,3738132,2807838,1
8311,3764653,2824125,3755349,2813798,1
8312,3766805,2855773,3851071,2889761,1
8313,3807984,2847132,3799301,2821277,1
8314,3814482,2832087,3796744,2847742,1
8315,3751649,2849884,3804907,2962491,1
8316,3692412,2886802,3744564,2970807,1
8317,3773054,2926678,3734692,2882653,1
8318,3803997,2835188,3685396,2951747,1
8319,3813220,2830268,3661620,2898002,1
8320,3718689,2878692,3716190,2819603,1
8321,3749636,2795299,3758860,2824962,1
8322,3742869,2835619,3755227,2953063,1
8323,3737924,2834485,3803187,2845955,1
8324,3673142,2887373,3754515,2868551,1
8325,3734203,2963015,3830645,2845379,1
8326,3696774,2924666,3826573,2911772,1
8327,3758633,2925492,3792725,2852645,1
8328,3763048,2943113,3702200,2897363,1
8329,3799070,2858662,3806311,2969207,1
8330,3668791,2853969,3719823,2883831,1
8331,3674152,2936112,3751718,2829810,1
8332,3683519,2826664,3704744,2836732,1
8333,3782388,2879392,3673211,2918705,1
8334,3821035,2930688,3806232,2841883,1
8335,3842974,2911642,3791850,2887536,1
8336,3749278,2807187,3746096,2821368,1
8337,3790602,2931554,3849529,2854997,1
8338,3812553,2809833,3739879,2885716,1
8339,3729135,2915635,3740001,2820563,1
8340,3731033,2943394,3807807,2952498,1
8341,3831813,2862846,3807543,2899112,1
8342,3808805,2883512,3856176,2891706,1
8343,3672021,2891546,3853330,2890646,1
8344,3692401,2915847,3714490,2807416,1
8345,3751408,2911494,3736491,2937389,1
8346,3758861,2845719,3733669,2884790,1
8347,3790247,2951226,3809053,2968161,1
8348,3837468,2893566,3707376,2837250,1
8349,3717201,2848246,3750328,2898141,1
8350,3817169,2960868,3719183,2800647,1
8351,3834861,2868174,3846989,2938001,1
8352,3689650,2876598,3778250,2836720,1
8353,3743993,2923791,3752292,2803359,1
8354,3739313,2844578,3779438,2827766,1
8355,3739673,2957448,3783345,2925070,1
8356,3814852,2911570,3695106,2841218,1
8357,3733101,2969858,3790082,2820534,1
8358,3740940,2975852,3681358,2892289,1
8359,3705029,2864780,3721699,2799519,1
8360,3694205,2829250,3810984,2959143,1
8361,3671653,2879829,3765702,2922528,1
8362,3682131,2862749,3819556,2877130,1
8363,3843138,2928748,3857740,2872085,1
8364,3846464,2878255,3690650,2950635,1
8365,3678867,2938385,3808689,2892672,1
8366,3762523,2913514,3773274,2950753,1
8367,3732318,2796981,3808129,2893890,1
8368,3793064,2931393,3792953,2807371,1
8369,3781372,2882121,3664404,2898467,1
8370,3718511,2882902,3763954,2904881,1
8371,3750738,2854503,3831884,2846291,1
8372,3719849,2920264,3705728,2848100,1
8373,3832240,2919507,3802951,2889817,1
8374,3747131,2803397,3834888,2903314,1
8375,3791799,2803961,3820449,2940640,1
8376,3794087,2894240,3754735,2820887,1
8377,3738533,2835686,3675624,2936152,1
8378,3764827,2911391,3845349,2898596,1
8379,3790777,2800212,3759729,2876163,1
8380,3721417,2954548,3721311,2852528,1
8381,3720169,2862168,3768672,2891191,1
8382,3715097,2974973,3733037,2978653,1
8383,3788141,2821325,3695912,2909065,1
8384,3806395,2925378,3674144,2845440,1
8385,3683560,2829401,3821916,2884400,1
8386,3744314,2793303,3760461,2873620,1
8387,3834265,2848537,3719513,2939414,1
8388,3772370,2833808,3675642,2928705,1
8389,3788671,2822120,3680550,2912606,1
8390,3746456,2854030,3795823,2958798,1
8391,3668212,2855096,3728990,2824977,1
8392,3691666,2833863,3752571,2967004,1
8393,3841782,2922154,3718915,2936665,1
8394,3821818,2954739,3711060,2912582,1
8395,3698169,2826460,3822110,2958300,1
8396,3704672,2955037,3809551,2857216,1
8397,3778811,2822253,3741404,2985212,1
8398,3713515,2890792,3848108,2903732,1
8399,3730518,2935995,3800240,2825596,1
8400,3771930,2953209,3768024,2951459,1
8401,3743430,2803944,3744855,2856289,1
8402,3782263,2938348,3744990,2986955,1
8403,3840994,2858699,3693024,2869895,1
8404,3814341,2908526,3781943,2809834,1
8405,3735758,2901426,3798125,2970114,1
8406,3787104,2966402,3816689,2849351,1
8407,3815761,2944912,3772859,2859262,1
8408,3729966,2875971,3664949,2888489,1
8409,3707424,2885935,3802698,2841948,1
8410,3830394,2843517,3726722,2938210,1
8411,3733389,2813751,3662368,2899637,1
8412,3777007,2958890,3778411,2901860,1
8413,3733408,2915689,3818229,2895465,1
8414,3770180,2901787,3813188,2949182,1
8415,3802685,2883586,3818394,2903284,1
8416,3797169,2821430,3807523,2903601,1
8417,3723621,2905392,3697005,2821849,1
8418,3743466,2959281,3781547,2974191,1
8419,3792604,2810782,3686613,2845334,1
8420,3794229,2868345,3693646,2879376,1
8421,3710572,2947492,3815370,2819560,1
8422,3805151,2868302,3723758,2809148,1
8423,3744789,2818342,3710733,2897165,1
8424,3844317,2893799,3727549,2836371,1
8425,3674009,2925957,3687618,2885220,1
8426,3688633,2855685,3701429,2960613,1
8427,3837399,2919549,3776927,2798849,1
8428,3785936,2867481,3704491,2822997,1
8429,3682451,2929005,3797642,2957243,1
8430,3702308,2968729,3773856,2811381,1
8431,3730851,2908637,3715802,2952261,1
8432,3800730,2972017,3747385,2832997,1
8433,3687253,2865175,3725320,2889885,1
8434,3831525,2889168,3778491,2877027,1
8435,3704423,2925151,3809694,2827803,1
8436,3748838,2947572,3670789,2921973,1
8437,3838649,2889992,3714375,2864367,1
8438,3768201,2816189,3798062,2960605,1
8439,3765599,2912184,3686160,2854443,1
8440,3772033,2793211,3764277,2976472,1
8441,3798603,2979006,3703159,2854061,1
8442,3794298,2803617,3853923,2913385,1
8443,3805288,2880418,3770679,2913128,1
8444,3681808,2934223,3815768,2878862,1
8445,3731268,2963269,3794499,2893095,1
8446,3745868,2872655,3737729,2879283,1
8447,3767867,2954071,3835619,2889952,1
8448,3795605,2962025,3787281,2894446,1
8449,3754040,2831749,3727808,2971031,1
8450,3687543,2949972,3783556,2805092,1
8451,3776942,2871736,3826549,2868342,1
8452,3786180,2934219,3778696,2936167,1
8453,3777909,2841174,3704639,2876178,1
8454,3728998,2917362,3768491,2837095,1
8455,3759634,2963633,3704108,2845808,1
8456,3822653,2816413,3700237,2840328,1
8457,3813495,2957183,3847845,2919722,1
8458,3712095,2874780,3844586,2941917,1
8459,3809148,2941377,3710123,2907500,1
8460,3783149,2982447,3826946,2963729,1
8461,3719336,2857921,3788136,2859947,1
8462,3669254,2882292,3786690,2815312,1
8463,3709174,2857866,3784870,2866576,1
8464,3761389,2883149,3694513,2868051,1
8465,3796624,2951511,3844500,2836485,1
8466,3803857,2975031,3751465,2809672,1
8467,3851828,2883993,3712362,2822012,1
8468,3754956,2873096,3785386,2896714,1
8469,3747889,2890374,3713921,2846811,1
8470,3700453,2822178,3700351,2861850,1
8471,3783630,2798627,3727396,2905478,1
8472,3711601,2818666,3818091,2912389,1
8473,3809563,2851270,3669165,2921597,1
8474,3832362,2851296,3758286,2957202,1
8475,3674602,2874251,3711466,2916952,1
8476,3765483,2944470,3767889,2857862,1
8477,3691930,2921499,3676722,2927529,1
8478,3787427,2951887,3744616,2888786,1
8479,3692955,2907213,3773799,2963030,1
8480,3753275,2928866,3698758,2862164,1
8481,3817487,2884833,3733844,2935887,1
8482,3735349,2972717,3765101,2824395,1
8483,3776336,2920212,3815610,2941068,1
8484,3690373,2891606,3708418,2944635,1
8485,3797642,2816091,3746273,2800870,1
8486,3758391,2849734,3783548,2848314,1
8487,3729528,2837748,3817368,2931762,1
8488,3788773,2846415,3819327,2858783,1
8489,3778216,2914282,3721252,2806471,1
8490,3733642,2931089,3722605,2806997,1
8491,3755611,2882725,3809692,2863806,1
8492,3735657,2927923,3729161,2954619,1
8493,3724288,2924553,3716251,2836950,1
8494,3796746,2820359,3723346,2808541,1
8495,3815341,2826843,3803631,2877182,1
8496,3822242,2842704,3687174,2873967,1
8497,3726488,2943380,3728916,2962389,1
8498,3714414,2841163,3839385,2898829,1
8499,3786985,2856823,3796953,2851803,1
8500,3715704,2971980,3812393,2809670,1
8501,3669163,2858966,3686681,2865480,1
8502,3851458,2891679,3709793,2922127,1
8503,3680580,2897194,3731406,2845843,1
8504,3850875,2894927,3700799,2897521,1
8505,3765829,2818891,3743875,2916387,1
8506,3757458,2961784,3724522,2912718,1
8507,3806584,2849778,3786143,2918641,1
8508,3793291,2980251,3726541,2959544,1
8509,3705572,2947155,3749950,2932331,1
8510,3774989,2825740,3764045,2896221,1
8511,3803831,2969718,3755482,2929977,1
8512,3725002,2917050,3733590,2799492,1
8513,3756747,2795546,3752705,2830820,1
8514,3838747,2870427,3725830,2839209,1
8515,3844252,2875549,3753625,2800998,1
8516,3768522,2885973,3755642,2795693,1
8517,3746304,2813013,3777616,2828895,1
8518,3773506,2956600,3792615,2930801,1
8519,3831715,2948157,3675310,2899900,1
8520,3754466,2809724,3823888,2877593,1
8521,3785127,2954695,3821519,2947221,1
8522,3780589,2973111,3716429,2969365,1
8523,3711138,2898006,3818644,2942357,1
8524,3712779,2963566,3683438,2874814,1
8525,3815386,2813650,3714360,2858822,1
8526,3842054,2941617,3814682,2826736,1
8527,3773338,2865252,3688482,2945836,1
8528,3771477,2843988,3686921,2935638,1
8529,3704238,2907700,3738044,2923489,1
8530,3841323,2838823,3684475,2942011,1
8531,3800618,2922020,3712202,2879293,1
8532,3788132,2895450,3668539,2923596,1
8533,3835950,2878734,3669181,2881413,1
8534,3823250,2962057,3677411,2926088,1
8535,3709160,2894120,3706230,2886628,1
8536,3777951,2945597,3813769,2900443,1
8537,3762793,2875067,3767073,2977021,1
8538,3727799,2952869,3813016,2880884,1
8539,3784751,2886105,3724845,2908574,1
8540,3783042,2924227,3820854,2943315,1
8541,3679743,2832831,3730978,2948528,1
8542,3718709,2951099,3835862,2830472,1
8543,3764558,2958951,3742221,2838434,1
8544,3697598,2941185,3690927,2921457,1
8545,3711494,2961885,3725248,2969509,1
8546,3764221,2826322,3785168,2881638,1
8547,3787473,2956568,3741893,2982002,1
8548,3792092,2869424,3694383,2911540,1
8549,3791211,2810913,3721911,2850466,1
8550,3704187,2956969,3711314,2866011,1
8551,3690048,2880420,3770360,2918908,1
8552,3713814,2918635,3723909,2978046,1
8553,3826841,2943587,3780005,2956090,1
8554,3742628,2923732,3802999,2952722,1
8555,3733321,2867178,3801319,2922599,1
8556,3802487,2803394,3728018,2978251,1
8557,3664101,2865644,3768965,2833187,1
8558,3689257,2949550,3702519,2964091,1
8559,3786774,2949982,3816747,2860764,1
8560,3831898,2871904,3779333,2808019,1
8561,3822326,2870780,3736092,2945724,1
8562,3829277,2893197,3843504,2834354,1
8563,3727590,2838002,3678195,2909834,1
8564,3815634,2907410,3849337,2878972,1
8565,3675898,2865987,3777042,2806903,1
8566,3849206,2882094,3779581,2905759,1
8567,3844061,2843474,3677940,2898692,1
8568,3768450,2931219,3769723,2942526,1
8569,3718923,2843459,3728151,2826134,1
8570,3810367,2855112,3687921,2875667,1
8571,3670387,2863882,3696478,2940314,1
8572,3741725,2931880,3767050,2879115,1
8573,3782144,2935531,3838040,2897229,1
8574,3744620,2973799,3778267,2797788,1
8575,3741538,2877128,3832168,2852362,1
8576,3833336,2906669,3782255,2841195,1
8577,3761796,2824539,3806576,2864060,1
8578,3852596,2912657,3838403,2927930,1
8579,3812294,2874222,3821571,2961779,1
8580,3777177,2874030,3694907,2883742,1
8581,3771951,2956315,3704480,2905223,1
8582,3688265,2872362,3804715,2917459,1
8583,3829944,2849112,3797272,2923476,1
8584,3780556,2965263,3768203,2894189,1
8585,3768059,2838244,3751547,2840649,1
8586,3737748,2969071,3801804,2861515,1
8587,3839221,2903303,3813783,2869112,1
8588,3757780,2844263,3757461,2812378,1
8589,3729325,2861057,3718573,2814172,1
8590,3743802,2848199,3825092,2934610,1
8591,3735639,2930868,3806225,2907461,1
8592,3800198,2871352,3743324,2895196,1
8593,3695339,2940703,3754891,2805049,1
8594,3850821,2863083,3727976,2948486,1
8595,3737579,2884303,3845407,2891815,1
8596,3806866,2829576,3814036,2915869,1
8597,3744175,2987787,3837764,2853980,1
8598,3737803,2914244,3795346,2976706,1
8599,3750924,2937892,3794232,2955947,1
8600,3815346,2873286,3726329,2814523,1
8601,3715238,2969438,3694944,2904545,1
8602,3739587,2823035,3747993,2843655,1
8603,3707935,2934189,3791162,2897131,1
8604,3737541,2964150,3688589,2945764,1
8605,3715418,2971234,3742806,2981174,1
8606,3775226,2979358,3671699,2934240,1
8607,3845170,2903706,3752715,2826969,1
8608,3671225,2897667,3783695,2955796,1
8609,3713090,2965781,3783729,2816762,1
8610,3782787,2868269,3721091,2892317,1
8611,3833424,2898657,3768733,2899793,1
8612,3681267,2893543,3839020,2852353,1
8613,3760262,2961039,3806772,2829164,1
8614,3749058,2937519,3771747,2962827,1
8615,3722716,2886760,3820168,2952543,1
8616,3701541,2928588,3825561,2913035,1
8617,3712526,2846822,3674958,2933378,1
8618,3775418,2803164,3718264,2927351,1
8619,3758486,2873373,3811958,2927214,1
8620,3736443,2961487,3750099,2907236,1
8621,3812131,2889990,3782939,2943257,1
8622,3700109,2966489,3772255,2798932,1
8623,3773163,2874662,3732882,2956101,1
8624,3749365,2932492,3673386,2893524,1
8625,3768431,2932506,3728600,2847117,1
8626,3712147,2828263,3713008,2806736,1
8627,3773767,2951349,3823185,2883893,1
8628,3710566,2974903,3783588,2860465,1
8629,3686702,2890582,3839343,2916295,1
8630,3837515,2950814,3731480,2913318,1
8631,3789066,2802120,3694275,2936196,1
8632,3697421,2960407,3773897,2915271,1
8633,3750990,2889292,3699172,2883392,1
8634,3779253,2979773,3824339,2949466,1
8635,3680664,2927822,3834943,2895650,1
8636,3682521,2839561,3782890,2893896,1
8637,3795770,2869552,3799449,2928889,1
8638,3839035,2861499,3745313,2863502,1
8639,3686048,2929051,3689321,2882916,1
8640,3744894,2890733,3708764,2873226,1
8641,3746703,2825979,3745238,2975553,1
8642,3774192,2980301,3729430,2845418,1
8643,3726275,2950476,3809130,2845742,1
8644,3730480,2927612,3804761,2931750,1
8645,3793851,2907432,3775821,2905390,1
8646,3734856,2827667,3744625,2883863,1
8647,3800877,2853075,3791079,2849582,1
8648,3799979,2893666,3691292,2855263,1
8649,3766059,2876613,3777458,2804952,1
8650,3791197,2855049,3738098,2948697,1
8651,3731801,2830791,3774474,2942771,1
8652,3817734,2896458,3688575,2916057,1
8653,3802728,2873833,3780032,2821554,1
8654,3721097,2931410,3784069,2935307,1
8655,3828640,2953679,3735110,2904228,1
8656,3696639,2891226,3814389,2854342,1
8657,3663614,2870529,3794175,2871539,1
8658,3835542,2915173,3689943,2855836,1
8659,3747388,2922257,3820592,2834546,1
8660,3797985,2871674,3738109,2905880,1
8661,3695860,2818916,3732281,2960142,1
8662,3817938,2917771,3834145,2938541,1
8663,3702815,2904577,3684232,2857486,1
8664,3851996,2857467,3724086,2830052,1
8665,3795561,2810351,3736685,2806742,1
8666,3732795,2961375,3730614,2933379,1
8667,3785446,2865738,3820544,2857288,1
8668,3703032,2861863,3791840,2808214,1
8669,3750612,2820273,3798483,2880970,1
8670,3731310,2807072,3841048,2888008,1
8671,3774726,2964251,3823976,2936031,1
8672,3840098,2933113,3836065,2918578,1
8673,3724382,2873140,3680068,2944883,1
8674,3682237,2881130,3762139,2987839,1
8675,3717305,2860377,3778515,2798864,1
8676,3768285,2936070,3725157,2968741,1
8677,3761252,2835894,3746996,2943231,1
8678,3806060,2926621,3794275,2980042,1
8679,3848324,2935931,3780019,2863657,1
8680,3843375,2922075,3845998,2889817,1
8681,3765246,2803381,3693009,2887311,1
8682,3763063,2969766,3736183,2904768,1
8683,3731034,2869797,3675879,2920627,1
8684,3730786,2976820,3785211,2793375,1
8685,3729357,2822054,3803792,2965095,1
8686,3731873,2875514,3798444,2938429,1
8687,3732202,2920462,3730773,2882120,1
8688,3767147,2863915,3715059,2873293,1
8689,3763584,2952904,3836900,2855172,1
8690,3694863,2817158,3795852,2803628,1
8691,3751132,2888140,3745562,2952133,1
8692,3709845,2870819,3765624,2861218,1
8693,3739839,2945636,3735814,2819776,1
8694,3834229,2885169,3669531,2922415,1
8695,3753055,2843084,3777290,2860676,1
8696,3664417,2875556,3680073,2863272,1
8697,3739815,2864888,3744008,2974046,1
8698,3694987,2820876,3730261,2843164,1
8699,3814765,2899489,3852647,2897132,1
8700,3676152,2918096,3699928,2948313,1
8701,3703335,2851168,3746731,2944176,1
8702,3762098,2988176,3718751,2853479,1
8703,3684610,2894836,3835470,2949333,1
8704,3742304,2968176,3717835,2873131,1
8705,3809945,2923604,3777458,2940383,1
8706,3852418,2854719,3806519,2841903,1
8707,3727928,2904589,3696402,2932095,1
8708,3736451,2822759,3738207,2944414,1
8709,3669803,2905799,3738313,2817023,1
8710,3681083,2934387,3751696,2988655,1
8711,3683751,2851269,3737165,2805646,1
8712,3821251,2959341,3674259,2876431,1
8713,3805284,2872734,3791310,2822264,1
8714,3828001,2877374,3824620,2894521,1
8715,3770717,2816688,3763803,2837197,1
8716,3687234,2822121,3742289,2870145,1
8717,3763205,2939584,3824731,2815362,1
8718,3727264,2902022,3794341,2955306,1
8719,3736762,2801713,3825145,2868801,1
8720,3722116,2868415,3809933,2870906,1
8721,3776509,2913785,3804694,2809360,1
8722,3779097,2889543,3712091,2976247,1
8723,3785839,2818511,3855848,2915665,1
8724,3834646,2834685,3828423,2921653,1
8725,3676063,2838255,3811934,2877276,1
8726,3827630,2861922,3749701,2865648,1
8727,3739786,2952021,3811034,2841716,1
8728,3700335,2896914,3726754,2865833,1
8729,3729209,2953522,3847301,2899202,1
8730,3798111,2976978,3839926,2891996,1
8731,3809549,2912714,3788149,2928443,1
8732,3753992,2944988,3823996,2947458,1
8733,3731871,2864105,3819307,2827423,1
8734,3824475,2900841,3725719,2929713,1
8735,3764840,2899377,3849421,2926932,1
8736,3831206,2921570,3797959,2810662,1
8737,3701823,2912109,3789951,2904147,1
8738,3726168,2813511,3752600,2827974,1
8739,3796185,2945094,3777619,2921156,1
